"","X","Fips","year","qtr","state","gdp","revenuepop","rev_state_total","rev_local_total","popestimate","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","avg_wkly_wage"
"10065",10065,50,2010,4,"Vermont",27074,4717,3425.605,732.046,625982,24115,299940,295964,300010,3156453813,212764338,813
"10066",10066,50,2011,1,"Vermont",27006,5008,3592.519,753.031,626730,24170,291846,293303,292112,2814459563,1460524759,740
"10067",10067,50,2011,2,"Vermont",27530,5008,3592.519,753.031,626730,24148,290322,293994,297318,2950691381,668561168,772
"10068",10068,50,2011,3,"Vermont",27725,5008,3592.519,753.031,626730,24334,291616,294064,298281,2975458650,392268676,777
"10069",10069,50,2011,4,"Vermont",28443,5008,3592.519,753.031,626730,24419,300777,298513,303996,3166436094,275413313,809
"10070",10070,50,2012,1,"Vermont",28023,5127,3565.677,767.807,626444,24461,295550,297023,297204,2980952486,1647142191,773
"10071",10071,50,2012,2,"Vermont",28535,5127,3565.677,767.807,626444,24353,293606,298619,302198,3049533684,850568826,787
"10072",10072,50,2012,3,"Vermont",28323,5127,3565.677,767.807,626444,24407,296915,299322,302479,2967356121,468192628,762
"10073",10073,50,2012,4,"Vermont",27899,5127,3565.677,767.807,626444,24344,302513,302066,306737,3272656719,323362662,829
"10074",10074,50,2013,1,"Vermont",28541,5291,3734.449,771.627,627140,24315,297924,299215,299714,3077428369,1679189139,792
"10075",10075,50,2013,2,"Vermont",28612,5291,3734.449,771.627,627140,24472,297504,300979,304036,3155481767,862929356,807
"10076",10076,50,2013,3,"Vermont",28596,5291,3734.449,771.627,627140,24510,296770,300740,302746,3071249041,482786537,787
"10077",10077,50,2013,4,"Vermont",29011,5291,3734.449,771.627,627140,24433,305434,304976,308994,3375502871,339470634,847
"10078",10078,50,2014,1,"Vermont",28672,5540,3828.571,833.992,626984,24242,300406,301930,301090,3163359030,1705719390,808
"10079",10079,50,2014,2,"Vermont",29046,5540,3828.571,833.992,626984,24341,298586,304023,307582,3204669665,868587543,813
"10080",10080,50,2014,3,"Vermont",29676,5540,3828.571,833.992,626984,24495,301583,304838,306607,3185656426,489693632,805
"10081",10081,50,2014,4,"Vermont",30256,5540,3828.571,833.992,626984,24520,308385,307368,311260,3546257788,353508743,883
"10082",10082,50,2015,1,"Vermont",29963,5800,3901.434,923.375,626088,24469,304632,304761,304341,3261173897,1760794557,824
"10083",10083,50,2015,2,"Vermont",30185,5800,3901.434,923.375,626088,24583,302497,307346,310769,3310817087,916576697,830
"10084",10084,50,2015,3,"Vermont",30628,5800,3901.434,923.375,626088,24733,305222,305774,308371,3302999424,550295527,829
"10085",10085,50,2015,4,"Vermont",30646,5800,3901.434,923.375,626088,24710,310088,308662,312229,3707309835,388278291,919
"10086",10086,50,2016,1,"Vermont",30880,NA,NA,NA,624594,24752,304337,306024,305037,3304539577,1775051032,833
"10087",10087,50,2016,2,"Vermont",30951,NA,NA,NA,624594,24952,302885,307514,311253,3404302570,946391645,852
"10088",10088,50,2016,3,"Vermont",31247,NA,NA,NA,624594,25180,308561,307470,310118,3535065123,536681414,881
"10089",10089,50,2016,4,"Vermont",31287,NA,NA,NA,624594,25289,310922,309379,313029,3627374162,357233664,897
"10090",10090,50,2017,1,"Vermont",31561,NA,NA,NA,NA,25331,306109,305534,305966,3538106704,1866950564,890
"10091",10091,50,2017,2,"Vermont",31874,NA,NA,NA,NA,25589,304891,307621,314245,3495195878,952121804,870
"10092",10092,50,2017,3,"Vermont",32284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10093",10093,51,1963,1,"Virginia",11682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10094",10094,51,1963,2,"Virginia",11682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10095",10095,51,1963,3,"Virginia",11682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10096",10096,51,1963,4,"Virginia",11682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10097",10097,51,1964,1,"Virginia",12713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10098",10098,51,1964,2,"Virginia",12713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10099",10099,51,1964,3,"Virginia",12713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10100",10100,51,1964,4,"Virginia",12713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10101",10101,51,1965,1,"Virginia",13666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10102",10102,51,1965,2,"Virginia",13666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10103",10103,51,1965,3,"Virginia",13666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10104",10104,51,1965,4,"Virginia",13666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10105",10105,51,1966,1,"Virginia",14904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10106",10106,51,1966,2,"Virginia",14904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10107",10107,51,1966,3,"Virginia",14904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10108",10108,51,1966,4,"Virginia",14904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10109",10109,51,1967,1,"Virginia",15925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10110",10110,51,1967,2,"Virginia",15925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10111",10111,51,1967,3,"Virginia",15925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10112",10112,51,1967,4,"Virginia",15925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10113",10113,51,1968,1,"Virginia",17693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10114",10114,51,1968,2,"Virginia",17693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10115",10115,51,1968,3,"Virginia",17693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10116",10116,51,1968,4,"Virginia",17693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10117",10117,51,1969,1,"Virginia",19638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10118",10118,51,1969,2,"Virginia",19638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10119",10119,51,1969,3,"Virginia",19638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10120",10120,51,1969,4,"Virginia",19638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10121",10121,51,1970,1,"Virginia",21048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10122",10122,51,1970,2,"Virginia",21048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10123",10123,51,1970,3,"Virginia",21048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10124",10124,51,1970,4,"Virginia",21048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10125",10125,51,1971,1,"Virginia",23157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10126",10126,51,1971,2,"Virginia",23157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10127",10127,51,1971,3,"Virginia",23157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10128",10128,51,1971,4,"Virginia",23157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10129",10129,51,1972,1,"Virginia",26064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10130",10130,51,1972,2,"Virginia",26064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10131",10131,51,1972,3,"Virginia",26064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10132",10132,51,1972,4,"Virginia",26064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10133",10133,51,1973,1,"Virginia",29450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10134",10134,51,1973,2,"Virginia",29450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10135",10135,51,1973,3,"Virginia",29450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10136",10136,51,1973,4,"Virginia",29450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10137",10137,51,1974,1,"Virginia",32428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10138",10138,51,1974,2,"Virginia",32428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10139",10139,51,1974,3,"Virginia",32428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10140",10140,51,1974,4,"Virginia",32428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10141",10141,51,1975,1,"Virginia",35067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10142",10142,51,1975,2,"Virginia",35067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10143",10143,51,1975,3,"Virginia",35067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10144",10144,51,1975,4,"Virginia",35067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10145",10145,51,1976,1,"Virginia",39574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10146",10146,51,1976,2,"Virginia",39574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10147",10147,51,1976,3,"Virginia",39574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10148",10148,51,1976,4,"Virginia",39574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10149",10149,51,1977,1,"Virginia",43219,667.84767956865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10150",10150,51,1977,2,"Virginia",43219,667.84767956865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10151",10151,51,1977,3,"Virginia",43219,667.84767956865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10152",10152,51,1977,4,"Virginia",43219,667.84767956865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10153",10153,51,1978,1,"Virginia",48379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10154",10154,51,1978,2,"Virginia",48379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10155",10155,51,1978,3,"Virginia",48379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10156",10156,51,1978,4,"Virginia",48379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10157",10157,51,1979,1,"Virginia",53398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10158",10158,51,1979,2,"Virginia",53398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10159",10159,51,1979,3,"Virginia",53398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10160",10160,51,1979,4,"Virginia",53398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10161",10161,51,1980,1,"Virginia",58669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10162",10162,51,1980,2,"Virginia",58669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10163",10163,51,1980,3,"Virginia",58669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10164",10164,51,1980,4,"Virginia",58669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10165",10165,51,1981,1,"Virginia",66179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10166",10166,51,1981,2,"Virginia",66179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10167",10167,51,1981,3,"Virginia",66179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10168",10168,51,1981,4,"Virginia",66179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10169",10169,51,1982,1,"Virginia",71465,1003.14563990533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10170",10170,51,1982,2,"Virginia",71465,1003.14563990533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10171",10171,51,1982,3,"Virginia",71465,1003.14563990533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10172",10172,51,1982,4,"Virginia",71465,1003.14563990533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10173",10173,51,1983,1,"Virginia",79439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10174",10174,51,1983,2,"Virginia",79439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10175",10175,51,1983,3,"Virginia",79439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10176",10176,51,1983,4,"Virginia",79439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10177",10177,51,1984,1,"Virginia",89768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10178",10178,51,1984,2,"Virginia",89768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10179",10179,51,1984,3,"Virginia",89768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10180",10180,51,1984,4,"Virginia",89768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10181",10181,51,1985,1,"Virginia",97967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10182",10182,51,1985,2,"Virginia",97967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10183",10183,51,1985,3,"Virginia",97967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10184",10184,51,1985,4,"Virginia",97967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10185",10185,51,1986,1,"Virginia",107348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10186",10186,51,1986,2,"Virginia",107348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10187",10187,51,1986,3,"Virginia",107348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10188",10188,51,1986,4,"Virginia",107348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10189",10189,51,1987,1,"Virginia",117603,1543.42296021578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10190",10190,51,1987,2,"Virginia",117603,1543.42296021578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10191",10191,51,1987,3,"Virginia",117603,1543.42296021578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10192",10192,51,1987,4,"Virginia",117603,1543.42296021578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10193",10193,51,1988,1,"Virginia",128088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10194",10194,51,1988,2,"Virginia",128088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10195",10195,51,1988,3,"Virginia",128088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10196",10196,51,1988,4,"Virginia",128088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10197",10197,51,1989,1,"Virginia",137661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10198",10198,51,1989,2,"Virginia",137661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10199",10199,51,1989,3,"Virginia",137661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10200",10200,51,1989,4,"Virginia",137661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10201",10201,51,1990,1,"Virginia",144971,NA,NA,NA,6216884,146851,2784342,2788185,2811047,15660223721,0,431
"10202",10202,51,1990,2,"Virginia",144971,NA,NA,NA,6216884,146072,2822646,2856239,2884881,15918237306,0,429
"10203",10203,51,1990,3,"Virginia",144971,NA,NA,NA,6216884,147008,2825919,2827429,2855626,15814131039,0,429
"10204",10204,51,1990,4,"Virginia",144971,NA,NA,NA,6216884,148572,2828915,2832237,2834424,17036379537,0,463
"10205",10205,51,1991,1,"Virginia",151093,NA,NA,NA,6301217,151832,2732967,2717679,2734784,15893610802,0,448
"10206",10206,51,1991,2,"Virginia",151093,NA,NA,NA,6301217,153156,2739566,2771255,2799255,16272292098,0,452
"10207",10207,51,1991,3,"Virginia",151093,NA,NA,NA,6301217,152335,2743365,2747360,2778307,16169415227,0,451
"10208",10208,51,1991,4,"Virginia",151093,NA,NA,NA,6301217,153636,2776508,2784491,2792185,17407279394,0,481
"10209",10209,51,1992,1,"Virginia",158990,1993.76860410465,NA,NA,6414307,154379,2716529,2713427,2735731,16486679337,0,466
"10210",10210,51,1992,2,"Virginia",158990,1993.76860410465,NA,NA,6414307,154446,2763101,2796643,2823071,16897231939,0,465
"10211",10211,51,1992,3,"Virginia",158990,1993.76860410465,NA,NA,6414307,154832,2782043,2782420,2814756,16999282446,0,468
"10212",10212,51,1992,4,"Virginia",158990,1993.76860410465,NA,NA,6414307,157228,2827157,2836090,2848268,19190955916,0,520
"10213",10213,51,1993,1,"Virginia",167688,NA,NA,NA,6509630,158990,2774098,2785972,2799079,16850381532,0,465
"10214",10214,51,1993,2,"Virginia",167688,NA,NA,NA,6509630,162188,2837035,2868736,2900437,17840124040,0,478
"10215",10215,51,1993,3,"Virginia",167688,NA,NA,NA,6509630,163252,2857636,2858204,2894755,18086246835,0,485
"10216",10216,51,1993,4,"Virginia",167688,NA,NA,NA,6509630,164846,2901203,2913039,2927861,20246603572,0,534
"10217",10217,51,1994,1,"Virginia",177057,NA,NA,NA,6593139,165643,2843195,2844008,2882236,18239838644,0,491
"10218",10218,51,1994,2,"Virginia",177057,NA,NA,NA,6593139,167267,2917894,2947123,2987160,19074110058,0,497
"10219",10219,51,1994,3,"Virginia",177057,NA,NA,NA,6593139,168308,2941550,2945777,2980202,19588687430,0,510
"10220",10220,51,1994,4,"Virginia",177057,NA,NA,NA,6593139,170636,2981225,2998195,3010786,20749616006,0,533
"10221",10221,51,1995,1,"Virginia",186236,NA,NA,NA,6670693,171525,2933102,2933479,2966075,19648787759,0,513
"10222",10222,51,1995,2,"Virginia",186236,NA,NA,NA,6670693,171048,2993049,3019281,3054928,19889037036,0,506
"10223",10223,51,1995,3,"Virginia",186236,NA,NA,NA,6670693,170349,3001506,3003564,3034108,19890466503,0,508
"10224",10224,51,1995,4,"Virginia",186236,NA,NA,NA,6670693,173420,3031641,3048025,3066318,21571722410,0,544
"10225",10225,51,1996,1,"Virginia",197756,NA,NA,NA,6750884,173420,2954422,2980706,3020596,20781167736,0,535
"10226",10226,51,1996,2,"Virginia",197756,NA,NA,NA,6750884,174639,3045445,3078962,3114186,21113104815,0,527
"10227",10227,51,1996,3,"Virginia",197756,NA,NA,NA,6750884,175376,3070811,3082003,3103390,21139409496,0,527
"10228",10228,51,1996,4,"Virginia",197756,NA,NA,NA,6750884,179711,3120349,3142582,3155567,23147542254,0,567
"10229",10229,51,1997,1,"Virginia",218652,2499.36536462201,NA,NA,6829183,179732,3072088,3079430,3107674,22481040237,0,560
"10230",10230,51,1997,2,"Virginia",218652,2499.36536462201,NA,NA,6829183,181266,3137463,3167265,3199182,22657520692,0,550
"10231",10231,51,1997,3,"Virginia",218652,2499.36536462201,NA,NA,6829183,181588,3160105,3166260,3188255,22932043718,0,556
"10232",10232,51,1997,4,"Virginia",218652,2499.36536462201,NA,NA,6829183,184877,3199314,3215265,3234626,25593750827,0,612
"10233",10233,51,1998,1,"Virginia",234071,NA,NA,NA,6900918,183918,3144052,3148987,3177280,23918133190,0,583
"10234",10234,51,1998,2,"Virginia",234071,NA,NA,NA,6900918,185710,3209197,3246049,3281511,24678316722,0,585
"10235",10235,51,1998,3,"Virginia",234071,NA,NA,NA,6900918,188003,3241057,3247931,3277643,24837904132,0,587
"10236",10236,51,1998,4,"Virginia",234071,NA,NA,NA,6900918,185108,3263642,3285260,3306114,28290759285,0,662
"10237",10237,51,1999,1,"Virginia",251056,NA,NA,NA,7000174,187150,3216351,3233157,3259204,26665670291,0,634
"10238",10238,51,1999,2,"Virginia",251056,NA,NA,NA,7000174,187294,3295805,3318274,3362619,26432080334,0,611
"10239",10239,51,1999,3,"Virginia",251056,NA,NA,NA,7000174,188735,3320142,3333710,3357850,26934466891,0,621
"10240",10240,51,1999,4,"Virginia",251056,NA,NA,NA,7000174,190181,3368488,3388663,3407528,30098600852,0,683
"10241",10241,51,2000,1,"Virginia",258280,NA,NA,NA,7105817,190855,3325965,3333020,3384136,29337111138,0,674
"10242",10242,51,2000,2,"Virginia",258280,NA,NA,NA,7105817,191842,3401937,3438807,3482567,29347754038,0,656
"10243",10243,51,2000,3,"Virginia",258280,NA,NA,NA,7105817,192469,3423137,3431409,3456345,29663950603,0,664
"10244",10244,51,2000,4,"Virginia",258280,NA,NA,NA,7105817,194758,3462907,3484452,3497492,32179696408,0,711
"10245",10245,51,2001,1,"Virginia",275725,NA,NA,NA,7198362,193784,3393141,3400142,3430641,31564262806,14886372022,712
"10246",10246,51,2001,2,"Virginia",275725,NA,NA,NA,7198362,195347,3432023,3458780,3496431,31433606439,5004668338,698
"10247",10247,51,2001,3,"Virginia",275725,NA,NA,NA,7198362,196388,3435793,3435659,3444908,30255759970,3047813910,677
"10248",10248,51,2001,4,"Virginia",275725,NA,NA,NA,7198362,197035,3426551,3436443,3443550,32968720515,2480902856,738
"10249",10249,51,2002,1,"Virginia",287589,3038.33690280066,NA,NA,7286873,196557,3342422,3351166,3381170,31317908036,14668515174,717
"10250",10250,51,2002,2,"Virginia",287589,3038.33690280066,NA,NA,7286873,198187,3394692,3422819,3457424,31167381371,4766347047,700
"10251",10251,51,2002,3,"Virginia",287589,3038.33690280066,NA,NA,7286873,198689,3398748,3406450,3420543,30985345902,2967019559,699
"10252",10252,51,2002,4,"Virginia",287589,3038.33690280066,NA,NA,7286873,198260,3416103,3427945,3437636,33262590395,2445423123,747
"10253",10253,51,2003,1,"Virginia",304432,NA,NA,NA,7366977,198085,3340696,3336031,3365933,32112772639,14682429158,738
"10254",10254,51,2003,2,"Virginia",304432,NA,NA,NA,7366977,199074,3386168,3419918,3451116,31951707428,4722338873,719
"10255",10255,51,2003,3,"Virginia",304432,NA,NA,NA,7366977,200570,3407282,3417086,3431191,32167751269,2929323710,724
"10256",10256,51,2003,4,"Virginia",304432,NA,NA,NA,7366977,202329,3441383,3459661,3473545,35375411619,2524033757,787
"10257",10257,51,2004,1,"Virginia",327032,3347.47690453876,21650.119,15044.741,7475575,202267,3392843,3400762,3442040,34265007486,15165856779,773
"10258",10258,51,2004,2,"Virginia",327032,3347.47690453876,21650.119,15044.741,7475575,204093,3473329,3503844,3541347,34008846017,4889335376,746
"10259",10259,51,2004,3,"Virginia",327032,3347.47690453876,21650.119,15044.741,7475575,205541,3510429,3506172,3522264,34592182791,3131082310,757
"10260",10260,51,2004,4,"Virginia",327032,3347.47690453876,21650.119,15044.741,7475575,206042,3535567,3552250,3568360,38831208429,2697898782,841
"10261",10261,51,2005,1,"Virginia",349134,3656.74236011194,23897.75,16615.77,7577105,210885,3485641,3498225,3525328,36173018491,15661819703,794
"10262",10262,51,2005,2,"Virginia",356828,3656.74236011194,23897.75,16615.77,7577105,211821,3561769,3587408,3622008,36728059452,5078725866,787
"10263",10263,51,2005,3,"Virginia",364188,3656.74236011194,23897.75,16615.77,7577105,213158,3588639,3591043,3615157,38148776913,3345683604,816
"10264",10264,51,2005,4,"Virginia",366941,3656.74236011194,23897.75,16615.77,7577105,215305,3605938,3625050,3636489,40278240716,2706672594,855
"10265",10265,51,2006,1,"Virginia",376028,3943.38796567959,26042.546,18198.829,7673725,211637,3562090,3571673,3606770,40184501409,16643337906,863
"10266",10266,51,2006,2,"Virginia",379310,3943.38796567959,26042.546,18198.829,7673725,215400,3621318,3653666,3692980,39096759516,4892149132,823
"10267",10267,51,2006,3,"Virginia",380349,3943.38796567959,26042.546,18198.829,7673725,217192,3637612,3635099,3650454,38607835440,3159664698,816
"10268",10268,51,2006,4,"Virginia",381035,3943.38796567959,26042.546,18198.829,7673725,220503,3652273,3669085,3683989,42298706322,2680638652,887
"10269",10269,51,2007,1,"Virginia",387606,4176,28357.173,19077.815,7751000,226212,3609451,3612400,3646241,42371379265,16977264973,900
"10270",10270,51,2007,2,"Virginia",390264,4176,28357.173,19077.815,7751000,227212,3663896,3694441,3730004,41251444768,4826351624,859
"10271",10271,51,2007,3,"Virginia",395893,4176,28357.173,19077.815,7751000,228927,3672265,3670073,3687311,40954107830,3130183668,857
"10272",10272,51,2007,4,"Virginia",396449,4176,28357.173,19077.815,7751000,224307,3683279,3699572,3706561,44359392473,2631748434,923
"10273",10273,51,2008,1,"Virginia",393133,4164,28667.012,19822.414,7833496,229625,3623960,3628908,3649856,43400712663,17121382096,919
"10274",10274,51,2008,2,"Virginia",398102,4164,28667.012,19822.414,7833496,229753,3671760,3694169,3719205,42493900895,4647498654,885
"10275",10275,51,2008,3,"Virginia",402529,4164,28667.012,19822.414,7833496,230790,3671336,3663817,3675039,41867842978,2977130780,878
"10276",10276,51,2008,4,"Virginia",401503,4164,28667.012,19822.414,7833496,231424,3671682,3663701,3654416,45406530297,2371479067,953
"10277",10277,51,2009,1,"Virginia",403278,3965,26978.146,20165.595,7925937,228682,3545904,3530758,3536657,42328996613,16435253691,920
"10278",10278,51,2009,2,"Virginia",405780,3965,26978.146,20165.595,7925937,229310,3548894,3570082,3586616,41720067468,4277546152,899
"10279",10279,51,2009,3,"Virginia",407689,3965,26978.146,20165.595,7925937,229735,3533280,3519297,3530353,41106797208,2586819744,896
"10280",10280,51,2009,4,"Virginia",412462,3965,26978.146,20165.595,7925937,230128,3544084,3551909,3549645,45882732100,2159006977,995
"10281",10281,51,2010,1,"Virginia",412903,3907,27323.411,20496.744,8025773,228244,3461642,3442470,3486351,41928482037,15925292497,931
"10282",10282,51,2010,2,"Virginia",420240,3907,27323.411,20496.744,8025773,229599,3535800,3570569,3589050,43039367737,4538095795,929
"10283",10283,51,2010,3,"Virginia",423804,3907,27323.411,20496.744,8025773,230603,3550881,3534635,3544924,42832522904,2825665809,930
"10284",10284,51,2010,4,"Virginia",426500,3907,27323.411,20496.744,8025773,232707,3567656,3579085,3577047,47799107092,2357924374,1029
"10285",10285,51,2011,1,"Virginia",421589,4009,28681.524,20734.406,8110035,229590,3495684,3509165,3536619,44206588842,16353586179,968
"10286",10286,51,2011,2,"Virginia",426970,4009,28681.524,20734.406,8110035,231812,3577480,3592803,3617812,44369142763,4510814920,949
"10287",10287,51,2011,3,"Virginia",432030,4009,28681.524,20734.406,8110035,232859,3592360,3577190,3599768,45488703453,2925821460,975
"10288",10288,51,2011,4,"Virginia",436107,4009,28681.524,20734.406,8110035,235507,3605335,3619550,3622415,47228353454,2317836206,1005
"10289",10289,51,2012,1,"Virginia",437306,4063,29654.891,20895.995,8192048,235677,3543064,3555352,3585012,47164843835,17016795456,1019
"10290",10290,51,2012,2,"Virginia",441276,4063,29654.891,20895.995,8192048,237098,3607801,3630591,3658301,44958433151,4417274202,952
"10291",10291,51,2012,3,"Virginia",443830,4063,29654.891,20895.995,8192048,239626,3617864,3621219,3629977,45215904755,2817661761,960
"10292",10292,51,2012,4,"Virginia",442165,4063,29654.891,20895.995,8192048,240256,3649103,3664105,3667724,49577502393,2362347832,1042
"10293",10293,51,2013,1,"Virginia",447663,4204,31181.368,21563.863,8262692,238449,3579430,3592505,3614137,48023045598,17101426778,1027
"10294",10294,51,2013,2,"Virginia",446025,4204,31181.368,21563.863,8262692,237253,3640075,3660881,3683599,46083716125,4522326063,968
